symbol,price,1h,24h,7d,24h_volume,mkt_cap,target_liquidity_volume
HEZ,-0.1418517426694986,-0.0272996784729685,-0.3510760922952358,-0.0419114710231593,-0.1047237237164869,-0.0960877010245892,-0.1047373626109861
HIVE,-0.1429910837729602,0.1963476874786603,0.2922795334652733,-0.0550264155796704,-0.1002471195700744,-0.0902850244509547,-0.0947967835659983
HNS,-0.1431466480979848,0.3454459314464129,-1.316109530936002,-0.5752525496546296,-0.1046906208089375,-0.0968351597373864,-0.1046998620750527
HNT,-0.1384408377409353,-0.4373198493842882,0.4107924118948429,0.0105483072028874,-0.0966369735623401,-0.0413329855429804,-0.0969745528994527
HOO,-0.1428883260610966,-0.4373198493842882,0.4277228230990668,-0.1643176202172664,-0.101725868950343,-0.0958424726081876,-0.1015606465663709
HOT,-0.1431798464889721,0.6436424193819181,0.0552537766061394,0.0192916035738947,-0.0818539269490617,-0.0794593961817455,-0.0881515132497799
HT,-0.1412210635112422,0.0099748825189696,-0.2494936250698919,-0.2124057502578093,-0.093121985953778,-0.0621571229975925,-0.0941102566301857
HTR,-0.1430760901579137,1.575506444180372,0.3938620006906189,0.0061766590173835,-0.1035336559757845,-0.0959251370979273,-0.1028416107408804
HUNT,-0.1430127512028096,-0.1763979224407211,0.3430707670779469,-0.2430072875563363,-0.0783108759043289,-0.0965688223979248,-0.0668906526294589
HUSD,-0.1429627193597167,-0.3627707274004119,-0.3849369147036837,-0.1031145456202128,-0.0890904980193449,-0.0906034868920086,-0.0969721145391013
HXRO,-0.1431141098544366,-0.0645742394649067,-0.1648415690487738,-0.3741567331214521,-0.1047136850083064,-0.0952531222899482,-0.1047363076640038
HYDRA,-0.1412319749153643,-0.1763979224407211,-1.908673923083841,-0.1206011383622283,-0.1046007965722344,-0.0960505679781393,-0.1044416195240642
IBBTC,8.727347796555025,0.3454459314464129,-0.0124678682107563,0.1242111600259877,-0.1047609015892371,-0.093840042026639,-0.1047609015892371
IBEUR,-0.1429450653625314,-0.3627707274004119,-0.4695889707248035,-0.0637697119506781,-0.1047275524895737,-0.0953543987541062,-0.1047410773534824
ICHI,-0.1382291565009669,0.4945441754141655,0.4277228230990668,0.4783146630518003,-0.104432164398486,-0.0961603404487317,-0.1045220578676593
ICP,-0.1396323630710669,0.3827204924383511,-0.0801895130276522,-0.2561222321128479,-0.0474675055853934,-0.0080908905433894,-0.0543550583746118
ICX,-0.1430162947904123,0.60636785838998,-0.6219626715628193,0.8149315733355974,-0.0884291543039528,-0.0843180598301233,-0.0949082199325642
IDEX,-0.1431495850115184,0.121798565494784,-0.4357281483163556,-0.1818042129592823,-0.0964353196751435,-0.0963819299571475,-0.1004652493352863
ILV,-0.0297196070684945,0.4945441754141655,0.2414882998526031,0.0411498445014144,-0.1007485866631208,-0.0900309484915439,-0.1007845219398965
IMX,-0.142838133602135,1.2400353952529286,-0.19870239145722,0.1110962154694761,-0.0729986760770579,-0.0891660993935283,-0.0775801862644693
INJ,-0.1420175960121543,0.6436424193819181,0.0044625429934675,-0.0113099337246318,-0.0989530218872239,-0.092038337198603,-0.0953410830847375
ION,1.3960713872833423,-0.1018488004568485,-0.3849369147036837,-0.7282602361472647,-0.1047256850614937,-0.0948160332595992,-0.1046106424444246
IOST,-0.1431758265542713,0.5690932973980419,-0.215632802661444,-0.037539822837655,-0.0919508864600186,-0.0851561117408641,-0.0914626757538858
IOTX,-0.143164027014853,1.2027608342609906,-0.2833544474783415,0.4083682920837381,-0.071515028952614,-0.0799132181163361,-0.085255514671209
IQ,-0.1431787862988052,-0.1018488004568485,0.1229754214230353,-0.0069382855391279,-0.1035338480868275,-0.0964150811318479,-0.103731090307035
IRIS,-0.1431685910914239,0.4572696144222273,-0.5373106155416995,-0.221149046628817,-0.1024866170814312,-0.0969701892363202,-0.1036830552968138
JASMY,-0.1431761183359118,-0.1763979224407211,3.881526708760757,3.8882002477448094,0.0693201271320956,-0.0961612887689467,0.1336120269032374
JEWEL,-0.1422729228686111,1.1282117122771145,-0.1309807466403241,-0.4266165113474984,-0.1006152905971781,-0.0908097653452385,-0.0998571631506954
JOE,-0.1429879098637291,0.830015224341609,0.1906970662399313,-0.5271644196140867,-0.1017698522299254,-0.0945259174759356,-0.0873942086185189
JST,-0.1431700724464246,0.121798565494784,-0.3172152698867878,0.0411498445014144,-0.0775966034217507,-0.0894169264868963,-0.0879273428609237
JUNO,-0.1348117047299303,0.3081713704544748,1.2234521496975934,-0.2342639911853286,-0.1005967772546861,-0.0528082541128334,-0.1017483020830594
KAI,-0.1431735270217137,-0.1763979224407211,-0.19870239145722,0.2990770874461421,-0.1034451536805414,-0.0958659408374727,-0.1037144969875519
KAVA,-0.1424911509510528,0.4945441754141655,0.1906970662399313,0.0455214926869183,-0.0965143827936497,-0.0854930830494622,-0.0992159479604511
KCS,-0.1391631726938173,0.1590731264867184,-0.2494936250698919,-0.0156815819101357,-0.1016525158794977,-0.0622020855381828,-0.1015043235957762
KDA,-0.1418211907379568,0.5318187364061038,-0.2494936250698919,0.0324065481304067,-0.0834994776485917,-0.0708488975596669,-0.0871513389381801
KEEP,-0.1430476807896852,0.0845240045028459,-0.0801895130276522,-0.3916433258634676,-0.1039285224634434,-0.0900064521657303,-0.1040867835406596
KIRO,-0.1431531659161232,0.3454459314464129,-0.0801895130276522,-0.4266165113474984,-0.1047511222817109,-0.0956195242721626,-0.1047401691902111
KISHU,-0.1431807516912315,1.3518590782287432,1.1895913272891454,0.5395177376488542,-0.1021867389927951,-0.0948341480063773,-0.1026124770001154
KLAY,-0.1429407008008826,0.2336222484705985,-0.0124678682107563,-0.1555743238462592,-0.0840528516955597,-0.0189573731755185,-0.0902498954132706
KLV,-0.1431761388337596,0.6436424193819181,0.1737666550357073,0.1329544563969955,-0.103156536198814,-0.0958820438691847,-0.1035263372699939
KNC,-0.1425129737592969,0.5690932973980419,-0.2664240362741159,-0.0943712492492051,-0.0901589417086242,-0.0905214912818126,-0.0975424741020591
KNCL,-0.1425107914784725,0.5690932973980419,-0.0632591018234283,-0.1031145456202128,-0.0354202264290949,-0.0937946932035094,-0.0749683891509527
KOGE,-0.1267350833987641,-6.466105600944444e-17,0.0,0.0,0.0,-0.0948030384529973,0.0
KP3R,-0.0644811583206284,-0.1018488004568485,-0.0293982794149803,-0.0768846565071897,-0.0967086088704822,-0.095212541160245,-0.097831390624561
KSM,-0.1155007017146668,0.5690932973980419,0.2753491222610511,0.0630080854289337,-0.0808761625718637,-0.0689845418385322,-0.0793904598592597
KUB,-0.1414589321211037,-0.2136724834326593,-0.4018673259079077,-0.251750583927344,-0.103966938872463,-0.080391326901448,-0.1037189876738002
LAT,-0.1431708417197164,0.0472494435109077,-0.232563213865668,-0.3566701403794362,-0.1032432525863046,-0.0959227907852726,-0.1038200612807282
LDO,-0.1425304320058923,1.1654862732690483,1.03721762645113,2.1482842699142743,-0.1030673644147098,-0.0903058757646459,-0.1023885781040351
LEND,-0.1428839614994478,0.60636785838998,0.95256557043001,0.0630080854289337,-0.104760222215719,-0.0969468126722026,-0.1047577880419386
LEO,-0.1418779300393917,-0.1018488004568485,-0.232563213865668,0.1373261045824993,-0.104460621481058,0.047149323066851,-0.1043735922787936
LINK,-0.140036085023584,0.4945441754141655,0.6816789911624264,0.3427935693011807,0.1565541371670338,0.0773719494579186,0.0966158582146339
LN,-0.1149289441386696,0.9791134683093616,-0.0971199242318762,0.0018050108318797,-0.1043242483761645,-0.0787996365726653,-0.1040273407592215
LOOKS,-0.1428992374652187,2.842841517906269,2.5948154572397346,0.9067361852311784,-0.0871106650431685,-0.0907040860071298,-0.0855573102455383
LPT,-0.1379825587678078,0.7554661023577327,-0.0124678682107563,0.0018050108318797,-0.1006690621156377,-0.083262227105252,-0.1006860001475773
LRC,-0.143025656556921,0.7554661023577327,0.1906970662399313,-0.2473789357418402,-0.0640797066842516,-0.0755847264642351,-0.0712580630338772
LSK,-0.1427377486842118,0.1963476874786603,-0.3002848586825639,-0.0200532300956395,-0.1020072213723824,-0.0910603820164142,-0.1015205682155926
LTC,-0.1192978703491519,0.2336222484705985,-0.1817719802529961,0.2859621428896304,0.1619164899381565,0.1019095881970555,0.0913528743367879
LUNA,-0.1236471560322144,0.5318187364061038,-0.4865193819290275,0.0979812709129646,0.8599645776430928,0.7677953014140054,0.4590163752377267
LUSD,-0.1429625236091268,-0.3627707274004119,-0.4018673259079077,-0.1380877311042437,-0.1035938980116563,-0.0865513114309922,-0.1033888810937863
LYXE,-0.1403328752157046,0.2336222484705985,-0.1479111578445481,-0.1074861938057167,-0.1043462150052727,-0.0935488682927984,-0.1038782683894389
MAGIC,-0.1425740776223806,2.209173981043321,4.389439044887475,-0.0856279528781974,-0.1020688273966594,-0.09517885706504,-0.103099599197829
MAID,-0.1431163918654947,0.4945441754141655,-0.232563213865668,0.0936096227274607,-0.1047609784988995,-0.0952825472821654,-0.1047592500758457
MANA,-0.1426504574512352,0.4199950534302893,0.6986094023666504,-0.0419114710231593,0.0696938925777608,-0.0027027760681931,0.0349995429478078
MASK,-0.1422969279576797,0.830015224341609,0.7832614583877703,-0.0025666373536241,-0.0877775734542813,-0.0937923630144552,-0.0784146764006464
MATIC,-0.1428665032528524,0.7181915413657909,0.1737666550357073,-0.1031145456202128,0.1364492793747561,0.1605952499698034,0.107095483712125
MBOX,-0.1427355664033874,0.60636785838998,-0.808197194809283,0.1591843455100186,-0.0909626023720852,-0.0921868814047701,-0.0893227678822684
MC,-0.1427246549992653,0.5690932973980419,0.7494006359793223,0.054264789057926,-0.0953768824338884,-0.0949263776840129,-0.1014803597367682
MDX,-0.1431319050451913,0.3081713704544748,0.0891145990145857,0.1198395118404838,-0.1021252022009883,-0.0937031803290718,-0.1009668432941159
MED,-0.1431719965450366,0.0472494435109077,0.0213929541976915,0.0061766590173835,-0.1019621459596443,-0.0931197887201697,-0.1031058449815683
META,-0.1431639680181715,-0.1018488004568485,-1.0113621292599706,0.0979812709129646,-0.0928625925488999,-0.0953587700121225,-0.1011736660557899
METIS,-0.1112365249837566,0.60636785838998,-0.2494936250698919,-0.3085820103388942,-0.0906600289292687,-0.0872815176808523,-0.091609718996086
MFT,-0.143179102734407,0.0472494435109077,-1.316109530936002,0.1242111600259877,-0.0836834399210972,-0.0969143680952238,-0.0998840634088718
MIM,-0.1429630307711904,-0.3627707274004119,-0.3341456810910118,-0.0943712492492051,-0.0885807306418203,-0.0255408589853748,-0.0838630115500861
MIMATIC,-0.1429627221966818,-0.2882216054165356,-0.3002848586825639,-0.0943712492492051,-0.1005198407691784,-0.0916848602417308,-0.1026752124923357
MINA,-0.142785758862349,0.1963476874786603,1.3758258505356091,-0.1206011383622283,-0.0792581645831089,-0.078886251554945,-0.0566417155222863
MINE,-0.1431690647175005,0.0472494435109077,0.3769315894863949,0.3034487356316459,-0.104390032271916,-0.0960712456409163,-0.1046696372084115
MIOTA,-0.1430252999722343,0.3081713704544748,-0.215632802661444,-0.0506547673941665,-0.094993338536135,-0.0467848860600941,-0.0962246604921882
MIR,-0.1428075816705932,0.2336222484705985,-1.1806662413022102,0.4651997184952887,-0.0651612345854532,-0.0922742951233888,-0.0866438899422233
MKR,0.2894738799956407,0.7181915413657909,0.8001918695919941,0.4608280703097848,-0.0711072236049727,-0.0521540986516966,-0.0696093098795078
MLK,-0.1430033802707215,0.0845240045028459,0.0891145990145857,0.0192916035738947,-0.1023076225105185,-0.0940525758844974,-0.1013315675591294
MLN,-0.1314117112054891,0.3827204924383511,-0.0632591018234283,0.0979812709129646,-0.102153271074264,-0.0967166008251288,-0.1029082623985884
MMF,-0.1429407008008826,0.1963476874786603,0.3261403558737229,1.3176711146685414,-0.0898093093971691,-0.0948178576989143,-0.0879799809242296
MNGO,-0.1431482784799888,0.4199950534302893,-0.215632802661444,-0.2167773984433132,-0.1045680717247187,-0.0947675732654488,-0.1045840408645489
MOVR,-0.1325203098642928,0.4199950534302893,-0.825127606013507,-0.3741567331214521,-0.0961761669527796,-0.0944619423959812,-0.097781220644447
MPL,-0.1376421229591988,-0.5491435323601027,-0.7235451387881632,0.5701192749473813,-0.1036721941358852,-0.0957588645590352,-0.1025822144362129
MSHARE,2.6861834359387187,0.121798565494784,0.1060450102188113,3.927545081414345,-0.1017520409989244,-0.0957256942359154,-0.1016485206947508
MSOL,-0.1238391967447631,0.5690932973980419,-0.1648415690487738,0.084866326356453,-0.0979975648643801,-0.0835646755494841,-0.0996408102313943
MTL,-0.1428490450062571,0.5318187364061038,0.0891145990145857,-0.1337160829187394,-0.1002337232683256,-0.0961947351659827,-0.1009926985407132
MULTI,-0.1411752356139295,0.1590731264867184,0.4277228230990668,-0.9555859417934652,-0.1042249875000402,-0.0943441341911972,-0.1044572399642277
MUSD,-0.1429626696037139,-0.3254961664084738,-0.3510760922952358,-0.1031145456202128,-0.1046870091213292,-0.0967957059445782,-0.1047258097524348
MX,-0.1427748474582269,0.2336222484705985,-0.1140503354361001,0.0236632517593985,-0.1046242710917933,-0.0939343924969447,-0.1046264491960524
MXC,-0.1431579907207979,-0.3627707274004119,0.1229754214230353,0.6619238868429623,-0.0970245568666276,-0.0920452772907422,-0.0964694259098004
NEAR,-0.1408653517368623,1.1654862732690483,0.1399058326272593,0.2947054392606382,0.0411155883001095,0.0823451845443137,0.0375607934710714
NEO,-0.1387878203920176,0.5318187364061038,0.0721841878103617,-0.1774325647737784,-0.0510163322855206,-0.0617675094222592,-0.0571908787126761
NEXO,-0.1427028321910212,0.1963476874786603,0.1229754214230353,0.3253069765591652,-0.1031007185165097,-0.0666181224490754,-0.1027945529596629
NFT,-0.1431807513590713,-0.2136724834326593,-0.3172152698867878,-0.3085820103388942,-0.0797503806232512,-0.0876918444014048,-0.0855915821306606
NKN,-0.1431387560976114,0.7554661023577327,0.918704748021562,0.176670938252034,-0.1014285267274745,-0.095513137205313,-0.1026335831167405
NMR,-0.1370419957324842,0.121798565494784,0.0552537766061394,-0.1031145456202128,-0.1028599645949594,-0.0944124702447833,-0.1033730511438438
NPXS,-0.1431806205382555,-0.3627707274004119,-0.6558234939712673,-0.6626855133647068,-0.1047620810422989,-0.0950360836348897,-0.104760908871333
NRV,-0.1431769403548532,-0.3254961664084738,-0.8759188396261771,-0.4834479377590486,-0.1047486225654422,-0.0967299443013032,-0.1047525939066713
NSBT,-0.1352219735249207,0.1590731264867184,1.1218696824722496,1.4225906711206338,-0.1046296878982583,-0.0963539300229245,-0.1046865498671944
NU,-0.1430892327259506,-0.2136724834326593,-0.232563213865668,-0.5315360677995911,-0.1031957029283223,-0.0897558525387521,-0.1031498648709909
NXM,-0.1229924717848894,0.60636785838998,0.1906970662399313,0.1810425864375379,-0.1047613888154647,-0.0821055290811864,-0.1047542534343554
OCEAN,-0.1430783191395477,0.6809169803738527,0.4615836455075147,0.2203874201070726,-0.0967793862034568,-0.0934452447269024,-0.1000043434079413
OGN,-0.1430860156075593,-0.1018488004568485,-1.5531352877951377,2.5723341439081486,-0.0386184196655013,-0.0933785140105238,-0.0672388865175105
OHM,-0.1370441780133086,0.1590731264867184,-0.7235451387881632,-0.4790762895735447,-0.1034828023703364,-0.0884943756257439,-0.1015683465944582
OKB,-0.1390235067210546,0.121798565494784,0.2584187110568271,0.2116441237360649,-0.0393724667459257,0.0312878499293839,-0.0429623602625184
OKT,-0.1361385314711757,0.4945441754141655,-0.232563213865668,-0.3741567331214521,-0.1028903438753823,-0.0859254548614081,-0.1034917105231525
OMG,-0.1422838342727332,0.3454459314464129,-0.1309807466403241,0.2509889574055997,-0.0660898243352241,-0.0836554252752359,-0.077407940953218
OMI,-0.1431800082274464,0.3454459314464129,0.0552537766061394,-1.0605054982455575,-0.1035137039753121,-0.0467747704603488,-0.1034273823216438
ONE,-0.1431529396136017,0.5690932973980419,-0.1140503354361001,-0.1555743238462592,-0.0775242022067523,-0.0593224176202887,-0.0807203028826848
ONT,-0.1430716972266141,0.4199950534302893,0.0891145990145857,-0.1512026756607553,-0.0935888618224024,-0.0873658726498789,-0.0951549593817615
ORBS,-0.1431649967620968,-0.139123361448783,-0.0632591018234283,-0.0025666373536241,-0.0945387117401065,-0.0932992528104133,-0.1028361736358901
ORN,-0.142497697793526,2.0973502980675063,0.7663310471835463,-0.0069382855391279,-0.1009156997097349,-0.0959179554148085,-0.1012623532126027
OSMO,-0.1411315899974412,0.1590731264867184,-0.0971199242318762,-0.1074861938057167,-0.0706740914973393,-0.0188072030633745,-0.0824960204129987
OUSD,-0.1429639578040846,-0.3254961664084738,-0.4357281483163556,-0.098742897434709,-0.1044408075830523,-0.0948206053129924,-0.1046226468472959
OXT,-0.1431288581447042,0.4199950534302893,-0.4018673259079077,0.1854142346230418,-0.1003736196172528,-0.0950988290864609,-0.0986612584965491
OXY,-0.143109666294222,0.1963476874786603,-0.3849369147036837,0.2641039019621112,-0.1045936670776974,-0.0970449776497066,-0.1045341735499461
PAXG,0.2792608057373705,-0.1018488004568485,-0.3172152698867878,-0.3522984921939328,-0.0936165047891205,-0.0826863357586678,-0.0967735721258539
PCX,-0.1427944879856467,1.6500555661642484,2.5101634012186147,0.237874012849088,-0.1046007635871308,-0.0969723900157261,-0.1045722220481946
PEAK,-0.1431684415498173,-0.2136724834326593,-0.2833544474783415,-0.8681529780833881,-0.1047432396103928,-0.0967682008444431,-0.1047358221993982
PEOPLE,-0.1431675243826692,1.9109774931078156,1.325034616922937,0.2247590682925765,-0.0526824464785976,-0.0906951143676326,-0.0507659093789291
PERP,-0.142340573574168,0.3454459314464129,-0.19870239145722,-0.1424593792897476,-0.1017379614343152,-0.092172447573401,-0.1014165843076001
PLA,-0.1430066541284143,0.4199950534302893,0.2753491222610511,-0.159945972031763,-0.098367579795023,-0.0911749795993888,-0.0968239454536945
PLEX,-0.1430028460483757,0.121798565494784,0.0721841878103617,-0.1380877311042437,-0.0991881697910555,-0.0935417621775494,-0.0993583229043066
PLT,-0.1393377551597706,-0.2136724834326593,-0.3341456810910118,-0.037539822837655,-0.1044948636433397,-0.0947739923785428,-0.1045079601793667
PLTC,-0.1430410193774687,-0.40004528839235,-0.0801895130276522,0.4477131257532732,-0.1046604307397682,-0.0969444977650601,-0.1046911906175405
POKT,-0.1430281917125547,0.3454459314464129,-0.4526585595205796,-0.3435551958229251,-0.1044088319686042,-0.0835077558993331,-0.1043680877537014
POLS,-0.1428446804446083,0.7554661023577327,-0.6050322603585953,1.252096391885983,-0.0322193150026669,-0.0952224433392818,-0.0922708274660689
POLY,-0.1430967692327778,0.2708968094625367,-0.1648415690487738,-0.2604938802983518,-0.1003378514408371,-0.0897199627192196,-0.0988555411192735
POWR,-0.1430707913618439,0.0099748825189696,-0.3172152698867878,-0.2036624538868016,-0.0930863435557245,-0.093075389032641,-0.0934635655502688
PRCH,-0.1431806319411512,-0.7355163373197935,-0.791266783605059,-0.1337160829187394,-0.1047232035667761,-0.0944501952614655,-0.1047179190631992
PRE,-0.1431415029344852,0.4572696144222273,-1.1129445964853146,-0.1031145456202128,-0.1045450053505078,-0.0969308044882938,-0.1045060948898814
PRO,-0.1428948729035699,0.4199950534302893,-1.0621533628726427,-0.9293560526804416,-0.1042620529697066,-0.0967689438452039,-0.1043659469842299
PROM,-0.1414436561553327,0.2708968094625367,-0.2664240362741159,-0.037539822837655,-0.1043744662028024,-0.0953502835535951,-0.1044396110574808
PTP,-0.1421288923341996,1.314584517236805,-1.2314574749148823,-0.7719767180023033,-0.1037004453334149,-0.096367353696257,-0.1028595241894552
PUNDIX,-0.1430192443611746,0.1590731264867184,-0.0293982794149803,-0.129344434733236,-0.1032047970301291,-0.0937606204059098,-0.1032783465617014
PYR,-0.1412756205318527,0.6436424193819181,0.2584187110568271,-0.2954670657823826,-0.0907971378557042,-0.0933066901827985,-0.0974018462812739
QI,-0.1431699240470312,0.9791134683093616,-0.215632802661444,-0.2036624538868016,-0.1011912906128529,-0.0967472171488902,-0.101669890329731
QKC,-0.1431773402153155,-0.0272996784729685,-0.3002848586825639,-0.1861758611447861,-0.1039370141340173,-0.0960485500293157,-0.1039252949979212
QNT,-0.118612634170285,0.3081713704544748,-0.3510760922952358,-0.0462831192086627,-0.0961616451702978,-0.0591804215160194,-0.0970148063250117
QRDO,-0.1426242700813422,0.9418389073174236,1.8668077754581045,0.2859621428896304,-0.096128019575722,-0.09545918040484,-0.0986994295108968
QTUM,-0.1418822946010405,0.7181915413657909,-0.0124678682107563,0.054264789057926,-0.0761149223544713,-0.0826526794917977,-0.0824322395467256
RACA,-0.1431804590162805,0.6809169803738527,0.2922795334652733,0.3296786247446691,-0.0991291743021213,-0.0915841050459485,-0.0985468723192891
RAD,-0.1422140012863519,0.3081713704544748,-0.1309807466403241,-0.0113099337246318,-0.1029197049672774,-0.0939777202412206,-0.1019275438610123
RAI,-0.1425195206017702,-0.3254961664084738,-0.4187977371121317,-0.0899996010637013,-0.1043949477773009,-0.0967655584677639,-0.1043788974433695
RAIL,-0.1427923057048223,0.121798565494784,0.5462357015286329,-0.2823521212258706,-0.1045993539270437,-0.0960830153169094,-0.1045910681415121
RARE,-0.1430807755148437,0.3081713704544748,0.0891145990145857,0.0236632517593985,-0.0988097614202023,-0.0970319885771095,-0.1013554741472982
RAY,-0.1426329992046398,0.121798565494784,0.5462357015286329,0.0498931408724221,-0.0927910449593849,-0.0928006938026115,-0.0973027622922986
RDPX,-0.1210415127278608,1.7246046881481207,0.2753491222610511,0.3908816993417232,-0.1034940666019817,-0.0963931007978842,-0.1040478611184023
REEF,-0.1431789064587271,0.5318187364061038,0.0213929541976915,0.0455214926869183,-0.0968517025996174,-0.0947372919338174,-0.0992782666079555
REGEN,-0.1429924673390028,0.3081713704544748,0.2076274774441551,-0.0943712492492051,-0.104721052648042,-0.0959735245753296,-0.1046947740322028
REN,-0.1431068040146927,0.830015224341609,-0.19870239145722,-0.1555743238462592,-0.0898831974791455,-0.0899058351647227,-0.0882734733142914
RENBTC,8.70710714190856,0.2336222484705985,0.1737666550357073,0.1067245672839723,-0.099386917364398,-0.0829253207645058,-0.1010375350833053
REP,-0.1402499485443768,0.3454459314464129,-0.0632591018234283,-0.1686892684027707,-0.1018967709341881,-0.0963231483336228,-0.1026247710194458
REQ,-0.1431330898054509,0.3081713704544748,-0.4187977371121317,0.4302265330112578,-0.0979179029393776,-0.0943396078520253,-0.1005250904752834
RGT,-0.1399247887015387,0.4199950534302893,-0.825127606013507,-0.0156815819101357,-0.1045478739671007,-0.0943639724535466,-0.1047224688326551
RIF,-0.1431479849632179,0.2708968094625367,0.1399058326272593,-0.0725130083216863,-0.1043296481463672,-0.0955258892899161,-0.104687175496742
RLC,-0.142785758862349,0.3454459314464129,0.5631661127328587,0.2247590682925765,-0.1024241385830401,-0.095368067411476,-0.1032019255137468
RLY,-0.1431414536149385,0.60636785838998,-0.3849369147036837,-0.3566701403794362,-0.1035453120414628,-0.0865595493546078,-0.1022126747085463
RMRK,-0.1402019383662396,0.7554661023577327,0.3430707670779469,-0.0768846565071897,-0.1030426788706327,-0.0953974967436509,-0.1036300928195768
RNDR,-0.1426504574512352,0.5318187364061038,0.1906970662399313,-0.2386356393708325,-0.0961642056842745,-0.084039357977434,-0.0975342836471017
RON,-0.1427748474582269,0.4945441754141655,0.0891145990145857,-0.1206011383622283,-0.1039489525666814,-0.0915042193916798,-0.103915107313064
ROOK,-0.1195815668563261,-0.1763979224407211,-0.0293982794149803,-0.1074861938057167,-0.1046097203114182,-0.0964745547813573,-0.1045253980624917
ROSE,-0.1431310199120889,0.9791134683093616,0.7832614583877703,0.0149199553883912,-0.0808954149981607,-0.0778804478109978,-0.0879753492357252
RPL,-0.136627362375845,0.5318187364061038,0.2922795334652733,0.5526326822053659,-0.1045525574893393,-0.0861339681035308,-0.1041215987738073
RSR,-0.1431777387526641,0.1963476874786603,1.9006685978665523,0.4783146630518003,-0.0836802639268355,-0.0939775818623264,-0.0820687244938619
RUNE,-0.1416029626555152,1.1282117122771145,-1.400761586957122,3.2586829090322547,0.0031956590983875,-0.0418256548073183,-0.1040956402222152
RUNE,-0.1416204209021105,2.246448542035259,-1.5869961102035857,3.2280813717337278,-0.1040956402222152,-0.0957291978443247,0.0346245211684162
RUNE,-0.1414174687854397,-0.139123361448783,1.562060373782071,1.9253302124535767,0.0346245211684162,-0.034840457566424,-0.1038870177787893
RVN,-0.143169446568622,0.6436424193819181,0.3092099446694991,-0.0768846565071897,-0.0977336474256764,-0.0846103329147074,-0.0996671015338118
SAFEMOON,-0.1431807515810767,0.3827204924383511,0.0213929541976915,-0.0899996010637013,-0.1047608111448079,-0.0914679938961451,-0.1047617623699507
SAI,-0.1429625236091268,-6.466105600944444e-17,0.0,0.0,0.0,-0.0968642034182884,0.0
SAND,-0.1425086091976481,-0.0272996784729685,1.7313644858243125,0.2990770874461421,0.2537715107282607,-0.0070708765942579,0.2774397717366709
SAPP,-0.143057529859502,0.3827204924383511,-0.3849369147036837,-0.0419114710231593,-0.1046052140388022,-0.0863868911334475,-0.1046743954002254
SAVAX,-0.1271846332485939,0.9418389073174236,0.2076274774441551,-0.0899996010637013,-0.1046779835270453,-0.0959187360285362,-0.1043495287395275
SBTC,8.718919828011128,0.3827204924383511,0.0383233654019155,0.1329544563969955,-0.1043288887640369,-0.0944996174636955,-0.1038256607739209
SC,-0.1431788137614843,0.3081713704544748,-0.0293982794149803,-0.1206011383622283,-0.1003054238217276,-0.0870192158707993,-0.1017066632831489
SCRT,-0.1421747202315123,0.2708968094625367,-0.2664240362741159,0.0149199553883912,-0.0975590507477536,-0.0786861662476774,-0.1018869634842065
SETH,0.4531209367378258,0.5690932973980419,0.1737666550357073,0.1810425864375379,-0.1029318090504068,-0.0962736604270633,-0.1035739264376058
SETH2,0.4548667613973591,0.6436424193819181,0.1906970662399313,0.1941575309940495,-0.1047549407677951,-0.095754966224896,-0.104414762400254
SFM,-0.1431805272681577,1.053662590293238,-0.9775013068515228,-0.4878195859445524,-0.1046145926824369,-0.0838808348407354,-0.1046496069136272
SFP,-0.1430207857061209,0.6436424193819181,-0.0124678682107563,-0.2736088248548634,-0.0994003379518824,-0.0967034320256767,-0.1016197145500384
SFUND,-0.142235824094596,0.2336222484705985,0.1568362438314833,-0.8069499034863341,-0.1035141824405512,-0.096083163769766,-0.1036446671607402
SGB,-0.1431670470360451,0.4572696144222273,-0.3002848586825639,-0.702030347034241,-0.103808945663286,-0.0859722767977001,-0.1043481585890699
SHIB,-0.1431807467992986,0.5318187364061038,0.0721841878103617,-0.1949191575157939,0.0932735472609857,0.2217533866260883,0.0532402610212086
SHR,-0.1431791827673388,0.121798565494784,-1.1806662413022102,-0.7064019952197454,-0.1046816709716497,-0.0969481114242759,-0.1046672314706901
SKL,-0.1431531785733519,0.121798565494784,0.3261403558737229,0.3865100511562188,-0.1006721761269025,-0.088051604749057,-0.1016959815466849
SLP,-0.1431771405507988,0.3454459314464129,-0.0971199242318762,-0.4353598077185061,-0.0687535273152413,-0.0826111944672649,-0.0187503169852905
SNT,-0.1431683683111698,0.0845240045028459,-0.2833544474783415,-0.251750583927344,-0.1019752530074077,-0.0929947924143901,-0.1015964357662592
SNX,-0.1422554646220158,1.6127810051723102,0.935635159225786,0.2641039019621112,-0.0817995138522132,-0.0749972491402316,-0.0685363889155059
SOL,-0.1244982455537369,0.5318187364061038,-0.1648415690487738,0.0761230299854448,0.5390517963679493,0.6254954073905188,0.5919082580320898
SOUL,-0.1429450653625314,0.6809169803738527,1.7990861306412085,-0.2080341020723055,-0.1037608019109651,-0.095826921277161,-0.1036980421330092
SOV,-0.1424322293687935,-0.139123361448783,-0.5203802043374738,-0.4135015667909867,-0.1046146394415398,-0.0968652131291779,-0.104496743069298
SPA,-0.1431444042768412,-0.0645742394649067,-0.6896843163797152,-0.1949191575157939,-0.1045938664382138,-0.095362064539781,-0.1044316003894617
